#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2013 05 09 19 40  42  6.7  8.6  1.10 99.00 99.00 999 9999.0   3.0   2.3   1.1 99.0 99.00
2013 05 09 19 50  41  6.4  8.1  1.10 99.00 99.00 999 9999.0   3.0   2.3   0.9 99.0 99.00
2013 05 09 20 00  39  6.2  8.0  1.10 99.00 99.00 999 9999.0   3.0   2.3   0.9 99.0 99.00
2013 05 09 20 10  33  6.1  7.6  1.00 99.00 99.00 999 9999.0   2.9   2.3   0.9 99.0 99.00
2013 05 09 20 20  31  6.1  7.7  1.00 99.00 99.00 999 9999.0   2.9   2.3   0.8 99.0 99.00
2013 05 09 20 30  31  6.2  7.8  0.90 99.00 99.00 999 9999.0   2.8   2.3   0.8 99.0 99.00
2013 05 09 20 40  35  6.6  8.0  1.00 99.00 99.00 999 9999.0   3.0   2.2   0.7 99.0 99.00
2013 05 09 20 50  30  6.5  8.2  0.90 99.00 99.00 999 9999.0   3.0   2.2   0.6 99.0 99.00
2013 05 09 21 00  34  5.8  7.9  1.00 99.00 99.00 999 9999.0   2.9   2.2   0.6 99.0 99.00
2013 05 09 21 10  33  5.4  6.9  1.00 99.00 99.00 999 9999.0   2.9   2.2   0.6 99.0 99.00
2013 05 09 21 20  27  5.4  6.4  0.80 99.00 99.00 999 9999.0   2.8   2.2   0.6 99.0 99.00
2013 05 09 21 30  27  6.0  7.6  0.90 99.00 99.00 999 9999.0   3.0   2.2   0.6 99.0 99.00
2013 05 09 21 40  30  6.5  8.0  0.90 99.00 99.00 999 9999.0   3.1   2.2   0.4 99.0 99.00
2013 05 09 21 50  35  6.4  7.7  0.90 99.00 99.00 999 9999.0   3.2   2.2   0.3 99.0 99.00
2013 05 09 22 00  35  6.5  8.1  0.90 99.00 99.00 999 9999.0   3.3   2.2   0.2 99.0 99.00
2013 05 09 22 10  38  6.9  8.7  0.90 99.00 99.00 999 9999.0   3.3   2.1   0.3 99.0 99.00
2013 05 09 22 20  39  6.9  8.9  0.90 99.00 99.00 999 9999.0   3.2   2.1   0.3 99.0 99.00
2013 05 09 22 30  41  6.8  8.4  0.90 99.00 99.00 999 9999.0   3.1   2.1   0.3 99.0 99.00
2013 05 09 22 40  42  7.1  9.0  0.90 99.00 99.00 999 9999.0   3.1   2.0   0.4 99.0 99.00
2013 05 09 22 50  40  7.2  9.5  0.90 99.00 99.00 999 9999.0   3.1   2.0   0.5 99.0 99.00
2013 05 09 23 00  39  7.3  9.2  0.90 99.00 99.00 999 9999.0   3.0   2.0   0.4 99.0 99.00
2013 05 09 23 10  41  7.4  9.4  0.90 99.00 99.00 999 9999.0   3.1   2.0   0.5 99.0 99.00
2013 05 09 23 20  41  7.8 10.0  0.80 99.00 99.00 999 9999.0   3.1   1.9   0.4 99.0 99.00
2013 05 09 23 30  42  7.8 10.0  0.90 99.00 99.00 999 9999.0   3.0   1.9   0.5 99.0 99.00
2013 05 09 23 40  42  7.7  9.6  1.00 99.00 99.00 999 9999.0   3.0   1.9   0.5 99.0 99.00
2013 05 09 23 50  42  7.7  9.6  0.90 99.00 99.00 999 9999.0   3.0   1.9   0.4 99.0 99.00
2013 05 10 00 00  41  7.6  9.8  1.00 99.00 99.00 999 9999.0   2.9   1.9   0.4 99.0 99.00
2013 05 10 00 10  43  7.4  9.6  0.90 99.00 99.00 999 9999.0   2.9   1.9   0.3 99.0 99.00
2013 05 10 00 20  44  7.3  8.9  1.00 99.00 99.00 999 9999.0   2.9   1.9   0.3 99.0 99.00
2013 05 10 00 30  41  7.4  9.5  0.90 99.00 99.00 999 9999.0   3.0   1.9   0.2 99.0 99.00
2013 05 10 00 40  41  7.7  9.8  0.80 99.00 99.00 999 9999.0   3.0   1.9   0.1 99.0 99.00
2013 05 10 00 50  39  7.4  9.1  1.00 99.00 99.00 999 9999.0   2.9   1.9   0.2 99.0 99.00
2013 05 10 01 00  39  7.3  9.0  0.90 99.00 99.00 999 9999.0   2.9   1.9   0.2 99.0 99.00
2013 05 10 01 10  39  6.9  8.8  0.90 99.00 99.00 999 9999.0   2.9   1.9   0.1 99.0 99.00
2013 05 10 01 20  39  6.8  8.5  0.90 99.00 99.00 999 9999.0   2.9   1.9   0.1 99.0 99.00
2013 05 10 01 30  39  6.7  8.3  0.90 99.00 99.00 999 9999.0   2.9   1.9   0.1 99.0 99.00
2013 05 10 01 40  39  6.6  8.1  0.90 99.00 99.00 999 9999.0   2.8   1.9   0.0 99.0 99.00
