#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 00 30 198  1.2  1.5 99.00 99.00 99.00 999 1026.8 -16.0 999.0 999.0 99.0 99.00
2019 01 02 00 40 194  1.6  1.8 99.00 99.00 99.00 999 1026.8 -16.4 999.0 999.0 99.0 99.00
2019 01 02 00 50 204  1.6  2.0 99.00 99.00 99.00 999 1026.4 -16.6 999.0 999.0 99.0 99.00
2019 01 02 01 00 199  1.8  2.3 99.00 99.00 99.00 999 1026.4 -16.7 999.0 999.0 99.0 99.00
2019 01 02 01 10 198  1.8  2.1 99.00 99.00 99.00 999 1026.4 -17.2 999.0 999.0 99.0 99.00
2019 01 02 01 20 206  1.6  2.1 99.00 99.00 99.00 999 1026.4 -17.4 999.0 999.0 99.0 99.00
2019 01 02 01 30 201  1.6  2.5 99.00 99.00 99.00 999 1026.1 -17.3 999.0 999.0 99.0 99.00
2019 01 02 01 40 200  1.6  2.0 99.00 99.00 99.00 999 1026.1 -17.3 999.0 999.0 99.0 99.00
2019 01 02 01 50 198  1.7  2.2 99.00 99.00 99.00 999 1025.7 -17.7 999.0 999.0 99.0 99.00
2019 01 02 02 00 198  1.8  2.6 99.00 99.00 99.00 999 1025.7 -17.9 999.0 999.0 99.0 99.00
2019 01 02 02 10 200  1.7  2.0 99.00 99.00 99.00 999 1025.4 -18.3 999.0 999.0 99.0 99.00
2019 01 02 02 20 203  1.7  2.1 99.00 99.00 99.00 999 1025.1 -18.5 999.0 999.0 99.0 99.00
2019 01 02 02 30 200  1.8  2.3 99.00 99.00 99.00 999 1025.1 -18.8 999.0 999.0 99.0 99.00
2019 01 02 02 40 195  1.9  2.4 99.00 99.00 99.00 999 1025.1 -18.7 999.0 999.0 99.0 99.00
2019 01 02 02 50 198  1.9  2.4 99.00 99.00 99.00 999 1024.7 -18.9 999.0 999.0 99.0 99.00
2019 01 02 03 00 200  1.9  2.4 99.00 99.00 99.00 999 1024.7 -19.2 999.0 999.0 99.0 99.00
2019 01 02 03 10 201  1.8  2.2 99.00 99.00 99.00 999 1024.4 -19.3 999.0 999.0 99.0 99.00
2019 01 02 03 20 198  1.9  2.3 99.00 99.00 99.00 999 1024.4 -19.8 999.0 999.0 99.0 99.00
2019 01 02 03 30 201  1.9  2.5 99.00 99.00 99.00 999 1024.0 -19.7 999.0 999.0 99.0 99.00
2019 01 02 03 40 202  1.8  2.3 99.00 99.00 99.00 999 1024.0 -19.7 999.0 999.0 99.0 99.00
2019 01 02 03 50 200  1.8  2.4 99.00 99.00 99.00 999 1023.7 -20.1 999.0 999.0 99.0 99.00
2019 01 02 04 00 204  1.8  2.5 99.00 99.00 99.00 999 1023.7 -20.2 999.0 999.0 99.0 99.00
2019 01 02 04 10 190  1.6  2.2 99.00 99.00 99.00 999 1023.7 -20.8 999.0 999.0 99.0 99.00
2019 01 02 04 20 198  2.2  2.6 99.00 99.00 99.00 999 1023.7 -20.7 999.0 999.0 99.0 99.00
2019 01 02 04 30 194  2.0  2.7 99.00 99.00 99.00 999 1023.7 -20.7 999.0 999.0 99.0 99.00
2019 01 02 04 40 201  1.8  2.5 99.00 99.00 99.00 999 1023.7 -21.0 999.0 999.0 99.0 99.00
2019 01 02 04 50 197  1.8  2.5 99.00 99.00 99.00 999 1023.4 -21.0 999.0 999.0 99.0 99.00
2019 01 02 05 00 198  1.6  2.2 99.00 99.00 99.00 999 1023.4 -21.1 999.0 999.0 99.0 99.00
2019 01 02 05 10 183  1.7  2.5 99.00 99.00 99.00 999 1023.0 -20.9 999.0 999.0 99.0 99.00
2019 01 02 05 20 188  1.8  3.4 99.00 99.00 99.00 999 1022.7 -20.5 999.0 999.0 99.0 99.00
2019 01 02 05 30 203  1.7  3.6 99.00 99.00 99.00 999 1022.7 -20.4 999.0 999.0 99.0 99.00
2019 01 02 05 40 189  1.7  2.8 99.00 99.00 99.00 999 1022.7 -20.7 999.0 999.0 99.0 99.00
2019 01 02 05 50 192  1.7  2.4 99.00 99.00 99.00 999 1022.7 -20.3 999.0 999.0 99.0 99.00
2019 01 02 06 00 191  1.5  2.3 99.00 99.00 99.00 999 1022.7 -20.7 999.0 999.0 99.0 99.00
2019 01 02 06 10 195  1.7  2.5 99.00 99.00 99.00 999 1022.4 -20.2 999.0 999.0 99.0 99.00
2019 01 02 06 20 188  1.3  2.6 99.00 99.00 99.00 999 1022.4 -20.7 999.0 999.0 99.0 99.00
2019 01 02 06 30 207  1.3  2.1 99.00 99.00 99.00 999 1022.4 -20.7 999.0 999.0 99.0 99.00
2019 01 02 06 40 206  1.2  1.8 99.00 99.00 99.00 999 1022.0 -21.0 999.0 999.0 99.0 99.00
2019 01 02 07 50 208  1.0  1.4 99.00 99.00 99.00 999 1021.3 -21.0 999.0 999.0 99.0 99.00
