date,WDIRcos,WDIRsin,WSPD,ATMP,WTMP,DISC,bloom
2023-06-27,-1.0,0.0,1.6,15.3,18.15,351.0,0.0
2023-06-28,-1.0,0.0,1.39,16.2,18.45,309.0,0.0
2023-06-29,-0.71,-0.71,2.11,19.5,18.87,346.0,0.0
2023-06-30,-1.0,0.0,2.19,18.9,19.34,474.0,0.0
2023-07-01,-1.0,0.0,1.97,19.7,19.93,450.0,0.0
2023-07-02,1.0,0.0,1.16,16.5,20.26,336.0,0.0
2023-07-03,-1.0,0.0,1.74,19.4,20.5,278.0,0.0
2023-07-04,-1.0,0.0,2.1,20.5,20.32,383.0,0.0
2023-07-05,0.71,-0.71,2.12,19.7,19.91,375.0,0.0
2023-07-06,-1.0,0.0,2.28,16.0,19.67,310.0,0.0
2023-07-07,-1.0,0.0,3.05,17.8,19.53,250.0,0.0
2023-07-08,-1.0,0.0,3.12,17.3,19.33,218.0,0.0
2023-07-09,-1.0,0.0,3.32,15.7,19.25,186.0,0.0
2023-07-10,-1.0,0.0,3.23,19.8,19.31,170.0,0.0
2023-07-11,-1.0,0.0,2.97,16.9,19.04,158.0,0.0
2023-07-12,-1.0,0.0,2.19,18.0,19.04,149.0,0.0
2023-07-13,-1.0,0.0,2.12,17.8,19.01,142.0,0.0
2023-07-14,-1.0,0.0,2.36,20.6,18.98,137.0,0.0
2023-07-15,-1.0,0.0,2.88,19.8,19.02,132.0,0.0
2023-07-16,-1.0,0.0,2.59,17.3,19.1,128.0,0.0
2023-07-17,-0.71,-0.71,3.44,16.4,19.18,127.0,0.0
2023-07-18,-1.0,0.0,2.68,17.4,19.08,126.0,0.0
2023-07-19,-1.0,0.0,1.45,16.65,18.85,123.0,0.0
2023-07-20,0.71,0.71,2.27,16.2,18.8,130.0,0.0
2023-07-21,-1.0,0.0,1.93,19.2,19.06,132.0,0.0
2023-07-22,-1.0,0.0,2.02,19.7,19.27,130.0,0.0
2023-07-23,-1.0,0.0,1.97,19.8,19.72,128.0,0.0
2023-07-24,-1.0,0.0,2.06,19.2,20.05,125.0,0.0
2023-07-25,-1.0,0.0,1.08,19.1,20.32,127.0,0.0
2023-07-26,-1.0,0.0,2.22,22.9,20.68,123.0,0.0
2023-07-27,-1.0,0.0,2.2,19.9,20.96,151.0,0.0
2023-07-28,-1.0,0.0,3.14,19.1,20.81,290.0,0.0
2023-07-29,-1.0,0.0,1.67,18.2,20.77,217.0,0.0
2023-07-30,-1.0,0.0,2.04,17.7,20.79,183.0,0.0
2023-07-31,-1.0,0.0,2.0,18.0,20.88,156.0,0.0
2023-08-01,-1.0,0.0,2.14,19.8,21.27,139.0,0.0
2023-08-02,-1.0,0.0,2.27,22.4,21.92,130.0,0.0
2023-08-03,-1.0,0.0,2.11,23.1,22.3,122.0,0.0
2023-08-04,-1.0,0.0,2.83,20.3,22.32,116.0,0.0
2023-08-05,-1.0,0.0,1.92,18.3,22.09,110.0,0.0
2023-08-06,-1.0,0.0,1.75,17.7,21.9,105.0,0.0
2023-08-07,-1.0,0.0,1.6,18.7,21.98,103.0,0.0
2023-08-08,-1.0,0.0,2.25,20.0,22.1,100.0,0.0
2023-08-09,-1.0,0.0,2.16,20.8,22.03,97.0,0.0
2023-08-10,0.71,-0.71,3.42,19.2,21.86,95.2,0.0
2023-08-11,-1.0,0.0,2.48,17.1,21.63,97.8,0.0
2023-08-12,0.71,0.71,3.27,17.7,21.32,103.0,0.0
2023-08-13,0.71,0.71,3.18,17.2,20.91,100.0,0.0
2023-08-14,0.71,0.71,2.74,17.2,20.59,97.5,0.0
2023-08-15,-1.0,0.0,3.04,15.3,20.41,94.1,0.0
2023-08-16,-1.0,0.0,5.25,24.45,20.44,95.0,0.0
2023-08-17,0.71,-0.71,5.75,18.2,20.31,159.0,0.0
2023-08-18,-1.0,0.0,2.94,18.2,19.94,184.0,0.0
2023-08-19,-1.0,0.0,3.52,21.1,19.67,153.0,0.0
2023-08-20,-1.0,0.0,2.13,21.7,19.3,137.0,0.0
2023-08-21,-1.0,0.0,2.26,18.3,19.11,123.0,0.0
2023-08-22,-1.0,0.0,1.36,18.5,18.97,133.0,0.0
2023-08-23,0.71,-0.71,1.83,17.5,18.73,141.0,0.0
2023-08-24,0.71,0.71,2.32,16.9,18.51,134.0,0.0
2023-08-25,-1.0,0.0,2.23,17.5,18.42,131.0,0.0
2023-08-26,0.71,0.71,6.84,15.3,18.28,139.0,0.0
2023-08-27,-1.0,0.0,2.44,11.1,18.1,129.0,0.0
2023-08-28,-1.0,0.0,2.21,15.9,18.15,127.0,0.0
2023-08-29,0.71,0.71,3.58,16.9,18.29,142.0,0.0
2023-08-30,-1.0,0.0,1.89,13.6,18.44,137.0,0.0
2023-08-31,-1.0,0.0,2.62,15.45,18.56,130.0,0.0
2023-09-01,-1.0,0.0,4.29,19.4,18.59,121.0,0.0
2023-09-02,-1.0,0.0,4.22,24.6,18.89,115.0,0.0
2023-09-03,-1.0,0.0,3.21,26.6,19.94,110.0,0.0
2023-09-04,-1.0,0.0,3.25,26.3,21.01,106.0,0.0
2023-09-05,-1.0,0.0,2.87,27.9,20.84,105.0,0.0
2023-09-06,0.71,0.71,5.66,18.9,20.39,290.0,0.0
2023-09-07,0.71,0.71,6.91,13.6,19.64,443.0,0.0
2023-09-08,0.71,0.71,1.64,11.7,18.99,389.0,0.0
2023-09-09,-1.0,0.0,2.45,11.5,18.26,307.0,0.0
2023-09-10,0.71,0.71,2.51,16.1,17.72,259.0,0.0
2023-09-11,-1.0,0.0,3.38,13.4,17.48,229.0,0.0
2023-09-12,0.0,1.0,2.36,11.4,17.19,204.0,0.0
2023-09-13,-1.0,0.0,2.54,11.7,16.88,191.0,0.0
2023-09-14,-1.0,0.0,2.92,9.1,16.77,185.0,0.0
2023-09-15,-1.0,0.0,3.87,17.5,16.71,227.0,0.0
2023-09-16,-1.0,0.0,2.46,15.25,16.68,432.0,0.0
2023-09-17,-1.0,0.0,3.14,12.0,16.69,399.0,0.0
2023-09-18,-1.0,0.0,3.23,9.9,16.71,337.0,0.0
2023-09-19,-1.0,0.0,2.66,13.9,16.74,279.0,0.0
2023-09-20,-1.0,0.0,2.2,18.7,17.17,236.0,0.0
2023-09-21,-1.0,0.0,1.9,18.4,17.65,208.0,0.0
2023-09-22,-1.0,0.0,1.77,16.9,17.65,206.0,0.0
2023-09-23,-0.71,0.71,1.54,17.0,17.49,217.0,0.0
2023-09-24,-1.0,0.0,2.33,18.1,17.25,257.0,0.0
2023-09-25,0.71,0.71,0.87,15.1,17.01,311.0,0.0
2023-09-26,0.71,0.71,2.76,15.6,16.88,346.0,0.0
2023-09-27,0.0,1.0,1.04,15.9,16.93,326.0,0.0
2023-09-28,1.0,0.0,0.82,15.7,16.93,290.0,0.0
2023-09-29,-1.0,0.0,2.16,17.0,16.83,257.0,0.0
2023-09-30,-1.0,0.0,0.94,17.0,16.86,260.0,0.0
2023-10-01,1.0,0.0,0.76,17.0,17.42,321.0,0.0
2023-10-02,-1.0,0.0,3.42,25.1,17.81,327.0,0.0
2023-10-03,-1.0,0.0,3.61,24.2,17.79,291.0,0.0
2023-10-04,-1.0,0.0,4.44,22.6,17.66,256.0,0.0
2023-10-05,-0.71,-0.71,3.54,14.4,17.41,227.0,0.0
2023-10-06,-0.71,-0.71,6.81,10.7,17.33,211.0,0.0
2023-10-07,1.0,0.0,7.38,9.8,17.11,207.0,0.0
2023-10-08,-1.0,0.0,2.62,6.6,16.57,227.0,0.0
2023-10-09,0.71,-0.71,7.5,8.4,15.96,228.0,0.0
2023-10-10,0.71,-0.71,5.56,8.75,15.42,215.0,0.0
2023-10-11,-1.0,0.0,2.45,8.0,14.86,203.0,0.0
2023-10-12,-1.0,0.0,3.73,5.3,14.59,193.0,0.0
2023-10-13,0.0,1.0,4.0,8.5,14.48,186.0,0.0
2023-10-14,0.71,0.71,6.66,10.4,14.18,184.0,0.0
2023-10-15,0.71,0.71,5.62,10.2,13.85,191.0,0.0
2023-10-16,0.71,0.71,4.57,9.9,13.63,194.0,0.0
2023-10-17,-1.0,0.0,2.25,5.3,13.58,188.0,0.0
2023-10-18,-1.0,0.0,2.27,11.5,13.5,187.0,0.0
2023-10-19,-1.0,0.0,2.39,10.8,13.42,241.0,0.0
2023-10-20,1.0,0.0,5.03,10.2,13.4,419.0,0.0
2023-10-21,-1.0,0.0,2.02,6.3,13.41,534.0,0.0
2023-10-22,-1.0,0.0,1.84,7.0,13.16,599.0,0.0
2023-10-23,-1.0,0.0,2.81,9.1,12.9,531.0,0.0
2023-10-24,-1.0,0.0,1.82,12.0,12.92,449.0,0.0
2023-10-25,0.71,0.71,5.6,10.4,13.01,397.0,0.0
2023-10-26,0.71,0.71,3.73,9.2,13.06,571.0,0.0
2023-10-27,-0.0,-1.0,3.13,8.9,13.11,1180.0,0.0
2023-10-28,-0.0,-1.0,3.56,1.85,12.23,1040.0,0.0
2023-10-29,-0.71,-0.71,2.71,-0.2,12.25,813.0,0.0
2023-10-30,-0.71,-0.71,3.36,-1.0,12.14,654.0,0.0
2023-10-31,-1.0,0.0,3.92,0.05,11.79,555.0,0.0
