#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 14 18 200  3.9  5.6 99.00 99.00 99.00 999 1013.2  20.7  18.1  11.9 99.0 99.00
2023 09 01 14 24 199  4.2  6.3 99.00 99.00 99.00 999 9999.0  20.9  18.1  11.9 99.0 99.00
2023 09 01 14 30 198  4.8  6.5 99.00 99.00 99.00 999 9999.0  21.1  18.1  11.9 99.0 99.00
2023 09 01 14 36 197  4.5  6.7 99.00 99.00 99.00 999 1013.2  21.3  18.1  12.1 99.0 99.00
2023 09 01 14 42 199  4.5  6.3 99.00 99.00 99.00 999 1013.2  21.5  18.1  12.0 99.0 99.00
2023 09 01 14 48 199  5.1  6.6 99.00 99.00 99.00 999 1013.2  21.6  18.1  12.3 99.0 99.00
2023 09 01 14 54 205  4.7  7.4 99.00 99.00 99.00 999 1013.1  21.9  18.0  12.6 99.0 99.00
2023 09 01 15 00 203  5.6  8.1 99.00 99.00 99.00 999 1013.1  22.0  18.0  12.7 99.0 99.00
2023 09 01 15 06 211  7.5  9.1 99.00 99.00 99.00 999 1013.1  21.8  18.0  12.3 99.0 99.00
2023 09 01 15 12 199  6.5  9.2 99.00 99.00 99.00 999 1013.0  22.1  18.0  12.5 99.0 99.00
2023 09 01 15 18 205  7.1  9.3 99.00 99.00 99.00 999 1012.9  22.2  18.0  12.6 99.0 99.00
2023 09 01 15 24 205  6.4  8.5 99.00 99.00 99.00 999 1013.0  22.2  18.0  12.6 99.0 99.00
2023 09 01 15 30 213  7.1  9.4 99.00 99.00 99.00 999 1013.0  22.1  18.0  12.5 99.0 99.00
2023 09 01 15 36 203  7.7  9.8 99.00 99.00 99.00 999 1012.8  22.2  18.0  12.6 99.0 99.00
2023 09 01 15 42 201  6.9 10.7 99.00 99.00 99.00 999 1012.7  22.5  18.0  12.8 99.0 99.00
2023 09 01 15 48 201  7.2  8.8 99.00 99.00 99.00 999 1012.6  22.6  18.0  12.8 99.0 99.00
2023 09 01 15 54 214  7.4  9.1 99.00 99.00 99.00 999 1012.6  22.5  18.0  13.0 99.0 99.00
2023 09 01 16 00 215  7.9  9.0 99.00 99.00 99.00 999 1012.6  22.8  18.0  12.9 99.0 99.00
2023 09 01 16 06 201  6.7  8.8 99.00 99.00 99.00 999 1012.6  22.9  18.0  13.2 99.0 99.00
2023 09 01 16 12 206  7.1  8.8 99.00 99.00 99.00 999 1012.5  23.5  18.1  13.2 99.0 99.00
2023 09 01 16 18 206  6.6  9.4 99.00 99.00 99.00 999 1012.5  23.3  18.1  13.4 99.0 99.00
2023 09 01 16 24 204  7.4  9.7 99.00 99.00 99.00 999 1012.4  23.5  18.1  13.3 99.0 99.00
2023 09 01 16 30 201  6.6  9.5 99.00 99.00 99.00 999 1012.3  23.8  18.1  13.3 99.0 99.00
2023 09 01 16 36 200  5.9  8.7 99.00 99.00 99.00 999 1012.2  24.2  18.1  13.5 99.0 99.00
